Temperature,Simulations,Return,Discounted Return,Map
1,10,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,53,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,27,0,1.0,0.8476834558136123,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,14,0,1.0,0.8426049842298329,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,21,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,26,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HFFF', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,61,0,1.0,0.8631032605924442,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,58,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,93,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,66,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'FFFG']"
1,79,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,52,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,64,0,1.0,0.9110661429076764,"['SFFF', 'FFHH', 'HFFH', 'FHFG']"
1,4,0,1.0,0.8006481694852418,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,15,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,11,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,75,0,1.0,0.835044266956004,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,57,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,93,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,43,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,78,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,26,0,1.0,0.8103284404851119,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,86,0,1.0,0.9193151828650342,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,60,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,45,0,1.0,0.8788035596734672,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,67,0,1.0,0.9276389118674717,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,39,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,86,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,28,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,63,0,1.0,0.7887102894272789,"['SFFF', 'FFHH', 'HFFH', 'FHFG']"
1,18,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,49,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,71,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,42,0,1.0,0.884100203995605,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,62,0,1.0,0.8814479033836181,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,30,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,58,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,40,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,64,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,87,0,1.0,0.8921050870283477,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,59,0,1.0,0.8709180316048211,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,23,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'FHFG']"
1,24,0,1.0,0.9001824484431542,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,59,0,1.0,0.8683052775100066,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,85,0,1.0,0.884100203995605,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,5,0,1.0,0.9001824484431542,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,72,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,50,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,10,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,72,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,9,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,72,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,62,0,1.0,0.8867604854519608,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,23,0,1.0,0.9276389118674717,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,80,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,18,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,38,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,75,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,83,0,1.0,0.8631032605924442,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,56,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9110661429076764,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,45,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,78,0,1.0,0.9762504936564125,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,79,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,62,0,1.0,0.9083329444789534,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,51,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,77,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,94,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,56,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,94,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,43,0,1.0,0.8527925358961662,"['SFHF', 'FFFF', 'HHFH', 'FHFG']"
1,30,0,1.0,0.8867604854519608,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,97,0,1.0,0.8426049842298329,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,57,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9220814271464737,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,13,0,1.0,0.8250687380258053,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,27,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,58,0,1.0,0.8527925358961662,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,100,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,40,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,84,0,1.0,0.9588092525966956,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,63,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,19,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,35,0,1.0,0.8006481694852418,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
