Temperature,Simulations,Return,Discounted Return,Map
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,22,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,70,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,81,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,91,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9473552137914398,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,78,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HHHG']"
1,31,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,98,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,34,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,22,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,92,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,86,0,1.0,0.8127667407072335,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,94,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFFH', 'FFFG']"
1,99,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,75,0,1.0,0.90289112180858,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,30,0,1.0,0.90289112180858,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,100,0,1.0,0.9588092525966956,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,36,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,48,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,62,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,27,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,58,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,26,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,63,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,52,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,47,0,1.0,0.8250687380258053,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,46,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'FFFG']"
1,68,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,56,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,49,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,7,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,81,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,82,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,29,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.857932408958235,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,43,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,52,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,42,0,1.0,0.8451404054461714,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9165572373164391,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,75,0,1.0,0.8814479033836181,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,38,0,1.0,0.8451404054461714,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,70,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,66,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,24,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,87,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,22,0,1.0,0.9110661429076764,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,87,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,60,0,1.0,0.9445131481500655,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9110661429076764,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,52,0,1.0,0.9530650263643888,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,57,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,84,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,94,0,1.0,0.9165572373164391,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,95,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,79,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,98,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,36,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,48,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,81,0,1.0,0.9762504936564125,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,34,0,1.0,0.8867604854519608,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,40,0,1.0,0.8788035596734672,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,92,0,1.0,0.9616943356035061,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,57,0,1.0,0.9304302024748964,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,28,0,1.0,0.8325391341551359,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,31,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,35,0,1.0,0.8426049842298329,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,41,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,71,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,12,0,1.0,0.8657003616774767,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,61,0,1.0,0.9332298921513504,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,94,0,1.0,0.8127667407072335,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9304302024748964,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,51,0,1.0,0.857932408958235,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,73,0,1.0,0.8476834558136123,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,69,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,27,0,1.0,0.9056079456455165,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
