Temperature,Simulations,Return,Discounted Return,Map
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,61,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,51,0,1.0,0.8814479033836181,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,29,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,33,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,23,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,93,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,69,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,33,0,1.0,0.8426049842298329,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,39,0,1.0,0.9083329444789534,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,55,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,53,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HFHG']"
1,71,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,46,0,1.0,0.9332298921513504,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,14,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,15,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,97,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,93,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,80,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,82,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,27,0,1.0,0.7722956964947572,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,69,0,1.0,0.90289112180858,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HHHG']"
1,45,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,82,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,61,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,59,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,57,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,56,0,1.0,0.8947894553945313,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,29,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,64,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,55,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,58,0,1.0,0.9110661429076764,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,41,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,25,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,100,0,1.0,0.9588092525966956,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,25,0,1.0,0.8502341582884777,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,71,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,43,0,1.0,0.9502058312852957,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,80,0,1.0,0.9332298921513504,"['SFHF', 'FFFH', 'FHFF', 'HFHG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,50,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,84,0,1.0,0.884100203995605,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,45,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,77,0,1.0,0.9791880578299021,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9733217421754432,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,86,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,86,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,51,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,95,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,23,0,1.0,0.9056079456455165,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,70,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,80,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HFFF', 'HHFG']"
1,73,0,1.0,0.9248559951318693,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,36,0,1.0,0.8683052775100066,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,74,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,21,0,0.0,0.0,"['SHFF', 'FHHF', 'FHHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,18,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,97,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,2,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,36,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,63,0,1.0,0.8921050870283477,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,44,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,72,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,72,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,33,0,1.0,0.9388545698794984,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,60,0,1.0,0.9388545698794984,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,46,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,70,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,33,0,1.0,0.9559328248389055,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,79,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,7,0,1.0,0.8921050870283477,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,70,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,69,0,1.0,0.8761671489944468,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,58,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,75,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,43,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,40,0,1.0,0.8735386475474635,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,17,0,1.0,0.8657003616774767,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,35,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,76,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,19,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,21,0,1.0,0.8947894553945313,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,78,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,54,0,1.0,0.9762504936564125,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'HFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,31,0,1.0,0.8201257512162927,"['SHHH', 'FFFF', 'FFFH', 'HFFG']"
1,83,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,42,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,20,0,1.0,0.8921050870283477,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,28,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,59,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,79,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,82,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,85,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,46,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,18,0,1.0,0.8527925358961662,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,96,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,60,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,72,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,76,0,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,57,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,47,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,95,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,29,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,63,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,82,0,1.0,0.9276389118674717,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,19,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,96,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,34,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,39,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,70,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,82,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,13,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'FFFF', 'FFFG']"
1,64,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,3,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,59,0,1.0,0.9304302024748964,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,44,0,1.0,0.884100203995605,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,75,0,1.0,0.8735386475474635,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,50,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,46,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFHF', 'FHHG']"
1,68,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,55,0,1.0,0.9165572373164391,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,28,0,1.0,0.8078974551636565,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,57,0,1.0,0.7792882711929549,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,47,0,1.0,0.8225935318117279,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,66,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,89,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,36,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,60,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,61,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,52,0,1.0,0.7494371162085136,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,63,0,1.0,0.9332298921513504,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9530650263643888,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,47,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,71,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,21,0,1.0,0.7816331707050701,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,9,0,1.0,0.8709180316048211,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,51,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,97,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,77,0,1.0,0.837556937769312,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,32,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,85,0,1.0,0.9110661429076764,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,29,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,18,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,31,0,1.0,0.9332298921513504,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,70,0,1.0,0.9559328248389055,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,91,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,37,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,37,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,82,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,47,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,48,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'FHFG']"
1,89,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,56,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,94,0,1.0,0.7910835400474212,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,93,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,32,0,1.0,0.8078974551636565,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,63,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,12,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'HHFG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,32,0,1.0,0.9138075656044898,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,77,0,1.0,0.8947894553945313,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,85,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.8814479033836181,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9248559951318693,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,26,0,1.0,0.8502341582884777,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,56,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,25,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'HFFG']"
1,45,0,1.0,0.8553586117313603,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,69,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,27,0,1.0,0.7958514863018556,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,16,0,1.0,0.8078974551636565,"['SFFH', 'HFFF', 'HFHF', 'FHHG']"
1,69,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,56,0,1.0,0.9110661429076764,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,56,0,1.0,0.9083329444789534,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,21,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,24,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,17,0,1.0,0.9248559951318693,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,98,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,49,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,18,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,55,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
