Temperature,Simulations,Return,Discounted Return,Map
1,45,0,1.0,0.8974819010978248,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,44,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,68,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,75,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,50,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,12,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,80,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,39,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,74,0,1.0,0.9332298921513504,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,37,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,42,0,1.0,0.9193151828650342,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,54,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,36,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,37,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,29,0,1.0,0.9762504936564125,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,25,0,1.0,0.9304302024748964,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,37,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,18,0,1.0,0.9616943356035061,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9276389118674717,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,16,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'HHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,54,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,24,0,1.0,0.9416796087056153,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,36,0,1.0,0.9616943356035061,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,32,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,39,0,1.0,0.835044266956004,"['SHHH', 'FHFF', 'FFFH', 'HFFG']"
1,67,0,1.0,0.9674905716180701,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,94,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,38,0,1.0,0.8894287717672626,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,96,0,1.0,0.8054737627981655,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,28,0,1.0,0.9001824484431542,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,60,0,1.0,0.9704017769489168,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,53,0,1.0,0.9110661429076764,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,57,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,50,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,93,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'HFFF', 'HHHG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,62,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,61,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,43,0,1.0,0.8426049842298329,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,50,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,36,0,1.0,0.8275513922024125,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,11,0,1.0,0.8974819010978248,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,78,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,73,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,26,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,28,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,65,0,1.0,0.9138075656044898,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,64,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,66,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,70,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,47,0,1.0,0.9165572373164391,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,22,0,1.0,0.9473552137914398,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,6,0,1.0,0.884100203995605,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,22,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,100,0,1.0,0.985089730404757,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,63,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,63,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,77,0,1.0,0.9645880999032158,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,10,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,91,0,1.0,0.8709180316048211,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,80,0,1.0,0.9616943356035061,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,97,0,1.0,0.9616943356035061,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,68,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FFFG']"
1,23,0,1.0,0.8894287717672626,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,100,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,18,0,1.0,0.8527925358961662,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,47,0,1.0,0.9248559951318693,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,63,0,1.0,0.9083329444789534,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,16,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,99,0,1.0,0.9083329444789534,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,37,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,23,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,37,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,49,0,1.0,0.9083329444789534,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,83,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFHF', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,81,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,49,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,11,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,34,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,60,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,84,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,67,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,23,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,80,0,1.0,0.9304302024748964,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,26,0,1.0,0.767668872977057,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,44,0,1.0,0.9248559951318693,"['SFFF', 'FFFH', 'FFFH', 'FHFG']"
1,94,0,1.0,0.93603800616986,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,28,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,32,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,69,0,1.0,0.9473552137914398,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,19,0,1.0,0.9388545698794984,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,38,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,85,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,65,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,45,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,74,0,1.0,0.8735386475474635,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,92,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,17,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,40,0,1.0,0.8921050870283477,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,37,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'HHFH', 'HHFG']"
1,5,0,1.0,0.8250687380258053,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,54,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,17,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,46,0,1.0,0.93603800616986,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,39,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,56,0,1.0,0.7630697687590515,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,60,0,1.0,0.9193151828650342,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9193151828650342,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,30,0,1.0,0.837556937769312,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,36,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,65,0,1.0,0.9304302024748964,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9248559951318693,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,94,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,87,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,47,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,30,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,58,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,31,0,1.0,0.9704017769489168,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,3,0,1.0,0.90289112180858,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,40,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,43,0,1.0,0.9165572373164391,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,17,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,73,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,93,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,82,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,67,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,16,0,1.0,0.8527925358961662,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,77,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,31,0,1.0,0.8502341582884777,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,86,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,8,0,1.0,0.9110661429076764,"['SFFF', 'FHFF', 'HHHF', 'FHHG']"
1,76,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,32,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,46,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,87,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,35,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,56,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,38,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,100,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,17,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,88,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,16,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,80,0,1.0,0.7792882711929549,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,52,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,47,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,48,0,1.0,0.7910835400474212,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,19,0,1.0,0.9645880999032158,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,15,0,1.0,0.9056079456455165,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,88,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,60,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,78,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,5,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,54,0,1.0,0.8476834558136123,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,87,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,28,0,1.0,0.8176653739626438,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,60,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,31,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,53,0,1.0,0.9388545698794984,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.9473552137914398,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,78,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,42,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,28,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,21,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,72,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'FHHG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,87,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,90,0,1.0,0.9530650263643888,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,78,0,1.0,0.9001824484431542,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,56,0,1.0,0.9056079456455165,"['SFHF', 'HFHH', 'HFHF', 'HFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,76,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,99,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,18,0,1.0,0.9165572373164391,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,63,0,1.0,0.884100203995605,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,28,0,1.0,0.9248559951318693,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,27,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,48,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,72,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,26,0,1.0,0.8127667407072335,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,83,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,38,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,19,0,1.0,0.9304302024748964,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,59,0,1.0,0.9220814271464737,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,35,0,1.0,0.8683052775100066,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,83,0,1.0,0.93603800616986,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,29,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,56,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,74,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,89,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,80,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,80,0,1.0,0.9388545698794984,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,43,0,1.0,0.884100203995605,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,54,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,23,0,1.0,0.8631032605924442,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,85,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,30,0,1.0,0.8426049842298329,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,36,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,65,0,1.0,0.9733217421754432,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,63,0,1.0,0.7427123967299725,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
