Temperature,Simulations,Return,Discounted Return,Map
1,3,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,50,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,41,0,1.0,0.835044266956004,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,24,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,75,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FHFH', 'HFFG']"
1,71,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9304302024748964,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,32,0,1.0,0.9304302024748964,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9445131481500655,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,53,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,96,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,80,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,93,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,67,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,28,0,1.0,0.8451404054461714,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,74,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,77,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,38,0,1.0,0.9165572373164391,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,42,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,28,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,90,0,1.0,0.7958514863018556,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,71,0,1.0,0.7863441585589971,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,35,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,60,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,23,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,32,0,1.0,0.7722956964947572,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,58,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,21,0,1.0,0.7630697687590515,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,85,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,29,0,1.0,0.835044266956004,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,80,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,87,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,23,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,97,0,1.0,0.9616943356035061,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,85,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,53,0,1.0,0.9473552137914398,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,43,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,34,0,1.0,0.9193151828650342,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFFF', 'FFHG']"
1,61,0,1.0,0.9276389118674717,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,20,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,43,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,75,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'FFFF', 'HFHG']"
1,8,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FFHG']"
1,79,0,1.0,0.8225935318117279,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,19,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,47,0,1.0,0.9502058312852957,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,61,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,20,0,1.0,0.9001824484431542,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,34,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,62,0,1.0,0.9388545698794984,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9559328248389055,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,21,0,1.0,0.9416796087056153,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,71,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,61,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,45,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,43,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,66,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'HFFH', 'HFFG']"
1,48,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,83,0,1.0,0.9445131481500655,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,71,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,23,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,40,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,26,0,1.0,0.8127667407072335,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,27,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,98,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,37,0,1.0,0.9388545698794984,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,70,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,38,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFF', 'HHFG']"
1,22,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,63,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,91,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,58,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,14,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,25,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,66,0,1.0,0.8761671489944468,"['SHFH', 'FFFF', 'HFHH', 'HFFG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,78,0,1.0,0.8788035596734672,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
