Temperature,Simulations,Return,Discounted Return,Map
1,22,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,58,0,1.0,0.8867604854519608,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,34,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,76,0,1.0,0.9165572373164391,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,52,0,1.0,0.9193151828650342,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,95,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,25,0,1.0,0.9056079456455165,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,55,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,13,0,1.0,0.8709180316048211,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,51,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHF', 'HFFG']"
1,39,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,92,0,1.0,0.9645880999032158,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,48,0,1.0,0.9588092525966956,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,33,0,1.0,0.9056079456455165,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,40,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,64,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,34,0,1.0,0.7449472384453084,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,34,0,1.0,0.8867604854519608,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,12,0,1.0,0.8250687380258053,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,60,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,92,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,51,0,1.0,0.8054737627981655,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9616943356035061,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,15,0,1.0,0.9138075656044898,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,69,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,70,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,24,0,1.0,0.9110661429076764,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,40,0,1.0,0.9083329444789534,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,59,0,1.0,0.8152123778407558,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,86,0,1.0,0.8867604854519608,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,35,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHFG']"
1,45,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,9,0,1.0,0.8974819010978248,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,40,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,84,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,82,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFFF', 'HFFG']"
1,23,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,89,0,1.0,0.7746195551602378,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,84,0,1.0,0.9248559951318693,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9588092525966956,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,34,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,87,0,1.0,0.7816331707050701,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,48,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HHFF', 'FFHG']"
1,65,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,51,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,38,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,52,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,16,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,72,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'FFFF', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,35,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,85,0,1.0,0.90289112180858,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,84,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,18,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,38,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,22,0,1.0,0.8974819010978248,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,59,0,1.0,0.9588092525966956,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,45,0,1.0,0.9445131481500655,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,67,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,83,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,62,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HHHG']"
1,10,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,72,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,73,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFHH', 'FHFH', 'FHHH', 'FFFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,84,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,41,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,87,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,65,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,82,0,1.0,0.9083329444789534,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,8,0,1.0,0.9001824484431542,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,46,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,20,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,84,0,1.0,0.9056079456455165,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,18,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,56,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,76,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,68,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,50,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,22,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,69,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,67,0,1.0,0.8152123778407558,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,40,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,51,0,1.0,0.9083329444789534,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,82,0,1.0,0.9165572373164391,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,29,0,1.0,0.8176653739626438,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,85,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,40,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,57,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,56,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,46,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,57,0,1.0,0.8947894553945313,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,66,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,70,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,63,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,22,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,94,0,1.0,0.9445131481500655,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,52,0,1.0,0.9588092525966956,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,80,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,29,0,1.0,0.8867604854519608,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,37,0,1.0,0.7910835400474212,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,38,0,1.0,0.8476834558136123,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,91,0,1.0,0.9056079456455165,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,10,0,1.0,0.8476834558136123,"['SFHF', 'HFFF', 'HFFF', 'FFHG']"
1,56,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
1,80,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,29,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FFHF', 'HHFG']"
1,68,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,20,0,1.0,0.8426049842298329,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,45,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,21,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,33,0,1.0,0.9056079456455165,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,35,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,3,0,1.0,0.9220814271464737,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,26,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,37,0,1.0,0.9083329444789534,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,95,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,91,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,61,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,31,0,1.0,0.78398512608332,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,85,0,1.0,0.9110661429076764,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,19,0,1.0,0.7887102894272789,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'FFHF', 'FFFG']"
1,38,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,83,0,1.0,0.9674905716180701,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,28,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,79,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,30,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,48,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,74,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,59,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,40,0,1.0,0.8921050870283477,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,12,0,1.0,0.798246224976786,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,53,0,1.0,0.8426049842298329,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,27,0,1.0,0.7516921927868743,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,32,0,1.0,0.8683052775100066,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,23,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,49,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HFFG']"
1,39,0,1.0,0.8275513922024125,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,22,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,71,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,23,0,1.0,0.9304302024748964,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,35,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,84,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,80,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,89,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFHF', 'HHFG']"
1,38,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,85,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFHF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'HHFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,24,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,64,0,1.0,0.9332298921513504,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HHFH', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,33,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,59,0,1.0,0.8527925358961662,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,36,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'FFFF', 'FFHG']"
1,90,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,91,0,1.0,0.8553586117313603,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,29,0,1.0,0.9559328248389055,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,32,0,1.0,0.8325391341551359,"['SHFH', 'FFFF', 'HFHH', 'HFFG']"
1,52,0,1.0,0.9001824484431542,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,72,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,65,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SFHH', 'FHHF', 'FFFF', 'HFFG']"
1,34,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,96,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,34,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,55,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,21,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHF', 'FHHG']"
1,39,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,28,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,95,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,68,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,53,0,1.0,0.9193151828650342,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,42,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,39,0,1.0,0.8709180316048211,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9001824484431542,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,78,0,1.0,0.8275513922024125,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,99,0,1.0,0.9110661429076764,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,24,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9220814271464737,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,73,0,1.0,0.9110661429076764,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,33,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,65,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,63,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,15,0,1.0,0.9304302024748964,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,43,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,22,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
