Temperature,Simulations,Return,Discounted Return,Map
1,81,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,62,0,1.0,0.8974819010978248,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,40,0,1.0,0.9791880578299021,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,78,0,1.0,0.9530650263643888,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,22,0,1.0,0.9138075656044898,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,98,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9645880999032158,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,74,0,1.0,0.8814479033836181,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,34,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,73,0,1.0,0.8921050870283477,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,28,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,44,0,1.0,0.985089730404757,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,80,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,89,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,70,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,78,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,68,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,83,0,1.0,0.7427123967299725,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,46,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,54,0,1.0,0.8527925358961662,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,82,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,35,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,71,0,1.0,0.8709180316048211,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,96,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,19,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,39,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,68,0,1.0,0.9083329444789534,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,75,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,71,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,98,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,25,0,1.0,0.8947894553945313,"['SFFF', 'FHFH', 'HFFH', 'FFFG']"
1,61,0,1.0,0.9588092525966956,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,7,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,100,0,1.0,0.90289112180858,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,38,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,82,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,87,0,1.0,0.8921050870283477,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,52,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,24,0,1.0,0.860513950810667,"['SFFH', 'HHFF', 'FFHF', 'FHHG']"
1,54,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,24,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,26,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,38,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,56,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,26,0,1.0,0.8788035596734672,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,88,0,1.0,0.8921050870283477,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,34,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,38,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,43,0,1.0,0.8006481694852418,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,38,0,1.0,0.8788035596734672,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,49,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,14,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,82,0,1.0,0.8631032605924442,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,87,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,41,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,53,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,65,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,55,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,8,0,1.0,0.9193151828650342,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,41,0,1.0,0.8947894553945313,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,100,0,1.0,0.7887102894272789,"['SFHH', 'FFFH', 'HHFH', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,11,0,1.0,0.9332298921513504,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,84,0,1.0,0.9416796087056153,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,28,0,1.0,0.7958514863018556,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,61,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,40,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,30,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,57,0,1.0,0.9193151828650342,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,55,0,1.0,0.8921050870283477,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,67,0,1.0,0.9502058312852957,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,24,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
