Temperature,Simulations,Return,Discounted Return,Map
1,37,0,1.0,0.9559328248389055,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,28,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,100,0,1.0,0.8502341582884777,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,51,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,79,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,78,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,41,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,18,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,49,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,29,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,67,0,1.0,0.9388545698794984,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,11,0,1.0,0.8947894553945313,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,25,0,1.0,0.8400771692771434,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,13,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,79,0,1.0,0.985089730404757,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,94,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,55,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,84,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,38,0,1.0,0.9645880999032158,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,87,0,1.0,0.9056079456455165,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,5,0,1.0,0.8152123778407558,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,64,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,20,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,22,0,1.0,0.837556937769312,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9001824484431542,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HFHG']"
1,38,0,1.0,0.884100203995605,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,57,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,16,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,43,0,1.0,0.7910835400474212,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,56,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,68,0,1.0,0.8683052775100066,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,35,0,1.0,0.8735386475474635,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,17,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,79,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'HFFG']"
1,79,0,1.0,0.884100203995605,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,89,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,61,0,1.0,0.8176653739626438,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,74,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9762504936564125,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,71,0,1.0,0.9445131481500655,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,62,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,79,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,11,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,62,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,31,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,43,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,88,0,1.0,0.8921050870283477,"['SHHF', 'FFFH', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,94,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,85,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,69,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,100,0,1.0,0.9248559951318693,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,63,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,12,0,1.0,0.7910835400474212,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,95,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,20,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,56,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,41,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,49,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,20,0,1.0,0.9304302024748964,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,21,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,6,0,1.0,0.9138075656044898,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,49,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,38,0,1.0,0.798246224976786,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,34,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,66,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,28,0,1.0,0.7699788094052729,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,33,0,1.0,0.9248559951318693,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,30,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,87,0,1.0,0.7746195551602378,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,50,0,1.0,0.9674905716180701,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,89,0,1.0,0.9473552137914398,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,68,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,15,0,1.0,0.79346393184295,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,26,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,90,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,31,0,1.0,0.9056079456455165,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,43,0,1.0,0.7958514863018556,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,51,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,43,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'FHFF', 'FHFG']"
1,78,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,89,0,1.0,0.9733217421754432,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,31,0,1.0,0.8553586117313603,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,29,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,70,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,33,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,56,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HHFG']"
1,42,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,83,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,92,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,43,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HFFF', 'HFFG']"
1,10,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,20,0,1.0,0.7887102894272789,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,36,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,34,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,65,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,45,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,46,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,89,0,1.0,0.90289112180858,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,49,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,77,0,1.0,0.9276389118674717,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,60,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,69,0,1.0,0.8631032605924442,"['SFHF', 'FFHH', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,52,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,30,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,85,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,12,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,27,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,49,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'FFHG']"
1,64,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,34,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,31,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'FFFG']"
1,57,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,43,0,1.0,0.9248559951318693,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,50,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,37,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,48,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,50,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,75,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,50,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,84,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,32,0,1.0,0.8152123778407558,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,66,0,1.0,0.860513950810667,"['SFFF', 'HHFH', 'FFFH', 'HFFG']"
1,45,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,49,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,48,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,47,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,61,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,19,0,1.0,0.8761671489944468,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,84,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,10,0,1.0,0.8400771692771434,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,47,0,1.0,0.9165572373164391,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,54,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,53,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,27,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,56,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HFFF', 'FFHG']"
1,57,0,1.0,0.798246224976786,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,82,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,38,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,22,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,57,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,63,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,75,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,25,0,1.0,0.8947894553945313,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,31,0,1.0,0.9332298921513504,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,29,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,30,0,1.0,0.8947894553945313,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,89,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,51,0,1.0,0.9530650263643888,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,67,0,1.0,0.9704017769489168,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,49,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,47,0,1.0,0.9220814271464737,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,76,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,55,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,60,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,31,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FHHG']"
1,10,0,1.0,0.8735386475474635,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,74,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,85,0,1.0,0.9416796087056153,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,88,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,100,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,29,0,1.0,0.8103284404851119,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,16,0,1.0,0.798246224976786,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,30,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,64,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,80,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,90,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,33,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,73,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,46,0,1.0,0.9616943356035061,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,84,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,93,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,66,0,1.0,0.9193151828650342,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,19,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,49,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9445131481500655,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
