Temperature,Simulations,Return,Discounted Return,Map
1,64,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,92,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,70,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,18,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,19,0,1.0,0.7449472384453084,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,84,0,1.0,0.9388545698794984,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,90,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FHFH', 'FHFG']"
1,74,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,43,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,36,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,37,0,1.0,0.8974819010978248,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,60,0,1.0,0.7562227231210928,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,63,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,67,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,72,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'HHFF', 'HFFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,86,0,1.0,0.9138075656044898,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,76,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,50,0,1.0,0.7653658663581259,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,96,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,73,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,69,0,1.0,0.8631032605924442,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,34,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9304302024748964,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,59,0,1.0,0.9445131481500655,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,37,0,1.0,0.9193151828650342,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,19,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HHFG']"
1,27,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,67,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFHH', 'FFFG']"
1,51,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,95,0,1.0,0.9304302024748964,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,65,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,40,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,61,0,1.0,0.860513950810667,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,37,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFH', 'HHFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,53,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,40,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,37,0,1.0,0.9276389118674717,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.9248559951318693,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,58,0,1.0,0.9416796087056153,"['SFFF', 'FFFF', 'FHFH', 'HHFG']"
1,83,0,1.0,0.8527925358961662,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,17,0,1.0,0.767668872977057,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,61,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,93,0,1.0,0.7699788094052729,"['SHHH', 'FFFF', 'FFHF', 'HFHG']"
1,39,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,55,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,29,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,69,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,22,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,87,0,1.0,0.8867604854519608,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,50,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,80,0,1.0,0.798246224976786,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,8,0,1.0,0.8176653739626438,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,48,0,1.0,0.7539540549517295,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,48,0,1.0,0.8974819010978248,"['SFFF', 'FHFH', 'HHFH', 'FHFG']"
1,25,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,28,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,31,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,18,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,24,0,1.0,0.8657003616774767,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,49,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,37,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9332298921513504,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,78,0,1.0,0.884100203995605,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,41,0,1.0,0.8250687380258053,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,69,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,18,0,1.0,0.9304302024748964,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,66,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,36,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFF', 'HFFG']"
1,68,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,67,0,1.0,0.8921050870283477,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,85,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,39,0,1.0,0.7449472384453084,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,40,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,78,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,82,0,1.0,0.8947894553945313,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,100,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,89,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,74,0,1.0,0.9733217421754432,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
