Temperature,Simulations,Return,Discounted Return,Map
1,29,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,86,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,12,0,1.0,0.8761671489944468,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,66,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,20,0,1.0,0.803057341509771,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9110661429076764,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,81,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'FHHF', 'FFFG']"
1,31,0,1.0,0.8735386475474635,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,38,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,75,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,15,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,9,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,24,0,1.0,0.8127667407072335,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,38,0,1.0,0.8078974551636565,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,30,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,22,0,1.0,0.8867604854519608,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,46,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,94,0,1.0,0.835044266956004,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,83,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,40,0,1.0,0.8921050870283477,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9645880999032158,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,56,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,56,0,1.0,0.8006481694852418,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9616943356035061,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,6,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,93,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,71,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,55,0,1.0,0.7863441585589971,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,88,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,83,0,1.0,0.93603800616986,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,41,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,39,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,76,0,1.0,0.8761671489944468,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,44,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,48,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,99,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,10,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,66,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,74,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,86,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,80,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,90,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFHF', 'FHFG']"
1,91,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,9,0,1.0,0.7584982177744161,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,100,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,89,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,49,0,1.0,0.8476834558136123,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,62,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,28,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HHFG']"
1,78,0,1.0,0.9559328248389055,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,33,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,71,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,90,0,1.0,0.9445131481500655,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,63,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,20,0,1.0,0.8275513922024125,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,32,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,76,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,94,0,1.0,0.884100203995605,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,92,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,78,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,83,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,62,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,100,0,1.0,0.9530650263643888,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,84,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,39,0,1.0,0.837556937769312,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,35,0,1.0,0.9193151828650342,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,62,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,41,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,45,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,58,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,50,0,1.0,0.8451404054461714,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,67,0,1.0,0.9056079456455165,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,32,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,77,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,73,0,1.0,0.837556937769312,"['SFHH', 'FFFH', 'HHFF', 'HHHG']"
1,25,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9704017769489168,"['SFFH', 'FHHH', 'FFHF', 'FFFG']"
1,70,0,1.0,0.9110661429076764,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,47,0,1.0,0.798246224976786,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,68,0,1.0,0.7607805594527743,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,29,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,35,0,1.0,0.9276389118674717,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,25,0,1.0,0.8657003616774767,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,99,0,1.0,0.9616943356035061,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,65,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,51,0,1.0,0.8127667407072335,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,6,0,1.0,0.8300415167526705,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.93603800616986,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,58,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHFF', 'HFFG']"
1,100,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,54,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,95,0,1.0,0.8054737627981655,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,57,0,1.0,0.9473552137914398,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,39,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,85,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,90,0,1.0,0.9616943356035061,"['SHFF', 'FHHH', 'FFFF', 'HHFG']"
1,92,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,46,0,1.0,0.8250687380258053,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,38,0,1.0,0.9083329444789534,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,52,0,1.0,0.9616943356035061,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,81,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,9,0,1.0,0.8275513922024125,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHH', 'FFFG']"
1,55,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,71,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,100,0,1.0,0.9733217421754432,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,17,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,97,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,91,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,77,0,1.0,0.9056079456455165,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,53,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,95,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,10,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,88,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,25,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,74,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,80,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,72,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,22,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,87,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,35,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,68,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,50,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,43,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,79,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,24,0,1.0,0.8325391341551359,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,59,0,1.0,0.8867604854519608,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,30,0,1.0,0.9276389118674717,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,28,0,1.0,0.8761671489944468,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,95,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FHFF', 'HHFG']"
1,9,0,1.0,0.747188804859888,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,31,0,1.0,0.9001824484431542,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,7,0,1.0,0.9056079456455165,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.9193151828650342,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,62,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,26,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,34,0,1.0,0.9110661429076764,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,36,0,1.0,0.8527925358961662,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,44,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,28,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,23,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,52,0,1.0,0.9588092525966956,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'FHFG']"
1,83,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,80,0,1.0,0.8325391341551359,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,54,0,1.0,0.9704017769489168,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,71,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,20,0,1.0,0.8709180316048211,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,65,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,57,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFH', 'FHFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,58,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,30,0,0.0,0.0,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HFFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,24,0,1.0,0.8127667407072335,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,49,0,1.0,0.93603800616986,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,52,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,29,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,79,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'FHFG']"
1,79,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,20,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,30,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9502058312852957,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,99,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9473552137914398,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'FFHG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,67,0,1.0,0.9502058312852957,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,58,0,1.0,0.8325391341551359,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,64,0,1.0,0.8788035596734672,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,11,0,1.0,0.9416796087056153,"['SFFF', 'FFFF', 'HFHF', 'HFHG']"
1,48,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,74,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,78,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,94,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,13,0,1.0,0.7699788094052729,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,23,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,50,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
