Temperature,Simulations,Return,Discounted Return,Map
1,76,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,23,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,65,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,79,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,45,0,1.0,0.8709180316048211,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,24,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,38,0,1.0,0.9616943356035061,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFH', 'FHFG']"
1,18,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,53,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,51,0,1.0,0.9248559951318693,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,67,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,20,0,1.0,0.8300415167526705,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,82,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,92,0,1.0,0.9416796087056153,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,42,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,22,0,1.0,0.9332298921513504,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,58,0,1.0,0.8921050870283477,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,62,0,1.0,0.8127667407072335,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,65,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,48,0,1.0,0.9674905716180701,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,16,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,79,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,33,0,1.0,0.9001824484431542,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,16,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,10,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,26,0,1.0,0.8225935318117279,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,85,0,1.0,0.9165572373164391,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,72,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,76,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,65,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,11,0,1.0,0.79346393184295,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,23,0,1.0,0.798246224976786,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,98,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,32,0,1.0,0.7449472384453084,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,19,0,1.0,0.8894287717672626,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,24,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,68,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,33,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,79,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHHG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,43,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,36,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,61,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,15,0,1.0,0.7722956964947572,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,88,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,61,0,1.0,0.9304302024748964,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,12,0,1.0,0.8400771692771434,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,19,0,1.0,0.9502058312852957,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,50,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,69,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,79,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,82,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,7,0,1.0,0.8974819010978248,"['SFFF', 'HHFF', 'HHFF', 'FHHG']"
1,25,0,1.0,0.8127667407072335,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,60,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,36,0,1.0,0.857932408958235,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,29,0,1.0,0.8527925358961662,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,43,0,1.0,0.9001824484431542,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,20,0,1.0,0.9530650263643888,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,14,0,1.0,0.9220814271464737,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,54,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,54,0,1.0,0.9502058312852957,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,44,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,70,0,1.0,0.90289112180858,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,20,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,33,0,1.0,0.8921050870283477,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,33,0,1.0,0.8451404054461714,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,92,0,1.0,0.93603800616986,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,55,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,35,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,27,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HHFH', 'FHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,87,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,71,0,1.0,0.9138075656044898,"['SFHH', 'FHFH', 'FHHH', 'FFFG']"
1,20,0,1.0,0.9056079456455165,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,41,0,1.0,0.7653658663581259,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,99,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,95,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,70,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HFFG']"
1,56,0,1.0,0.9332298921513504,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,56,0,1.0,0.8657003616774767,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,48,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,54,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,86,0,1.0,0.9138075656044898,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,35,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,36,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,47,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,47,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,65,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,70,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,59,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,13,0,1.0,0.9138075656044898,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,68,0,1.0,0.93603800616986,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,97,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,39,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHFF', 'FHHG']"
1,90,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'FHFH', 'FFFG']"
1,61,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,71,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,97,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'HHFH', 'FHFG']"
1,25,0,1.0,0.8527925358961662,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,50,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9165572373164391,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,43,0,1.0,0.8867604854519608,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9645880999032158,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,74,0,1.0,0.8814479033836181,"['SFHH', 'FFHH', 'HFHF', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,49,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,57,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,91,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'FFFH', 'HHFG']"
1,81,0,1.0,0.9616943356035061,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,97,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,17,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,57,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,62,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,21,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,45,0,1.0,0.837556937769312,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,54,0,1.0,0.9220814271464737,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,44,0,1.0,0.8657003616774767,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,53,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,85,0,1.0,0.9704017769489168,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,40,0,1.0,0.9083329444789534,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,42,0,1.0,0.9110661429076764,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,51,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,34,0,1.0,0.9445131481500655,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,44,0,1.0,0.9056079456455165,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,19,0,1.0,0.8527925358961662,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,89,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,55,0,1.0,0.9248559951318693,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,11,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,83,0,1.0,0.9416796087056153,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,76,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,41,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,96,0,1.0,0.9165572373164391,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,81,0,1.0,0.857932408958235,"['SHFH', 'FHHH', 'FFFH', 'HFFG']"
1,91,0,1.0,0.9083329444789534,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,27,0,1.0,0.7562227231210928,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,48,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,82,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'FHFF', 'HFHG']"
1,44,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,68,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HFFF', 'HFFG']"
1,45,0,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,24,0,1.0,0.8103284404851119,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,5,0,1.0,0.8631032605924442,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,59,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,90,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,32,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,50,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,80,0,1.0,0.8709180316048211,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,88,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,68,0,1.0,0.9502058312852957,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,36,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,65,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FHFF', 'FFFG']"
1,58,0,1.0,0.8078974551636565,"['SFHH', 'FFHH', 'HFHF', 'HFFG']"
1,55,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,86,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,83,0,1.0,0.9445131481500655,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,39,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,10,0,1.0,0.8078974551636565,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,51,0,1.0,0.9220814271464737,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,17,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,52,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,76,0,1.0,0.7910835400474212,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,40,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,35,0,1.0,0.9276389118674717,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,99,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,45,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9332298921513504,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,62,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,63,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,81,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9473552137914398,"['SFFH', 'HFHF', 'HFFH', 'HHFG']"
1,39,0,1.0,0.8103284404851119,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,17,0,1.0,0.8502341582884777,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,97,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,42,0,1.0,0.8735386475474635,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,84,0,1.0,0.9138075656044898,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,46,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,61,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,47,0,1.0,0.7584982177744161,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,83,0,1.0,0.7887102894272789,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
