Temperature,Simulations,Return,Discounted Return,Map
1,80,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,40,0,1.0,0.8974819010978248,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,54,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,51,0,1.0,0.7746195551602378,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.7607805594527743,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,64,0,1.0,0.835044266956004,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,57,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,5,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,34,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,59,0,1.0,0.9559328248389055,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,29,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,26,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,55,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,49,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,40,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,80,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,79,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,14,0,1.0,0.9165572373164391,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,40,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,58,0,1.0,0.8225935318117279,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,100,0,1.0,0.9276389118674717,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,50,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,30,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,55,0,1.0,0.8631032605924442,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,15,0,1.0,0.9502058312852957,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,15,0,1.0,0.8894287717672626,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,44,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFHF', 'HFHG']"
1,28,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,70,0,1.0,0.9165572373164391,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,37,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,36,0,1.0,0.8947894553945313,"['SHFF', 'FHHH', 'FFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,32,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,99,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,63,0,1.0,0.9762504936564125,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,90,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,52,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,78,0,1.0,0.9388545698794984,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,96,0,1.0,0.9645880999032158,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,42,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,21,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,61,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9445131481500655,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,75,0,1.0,0.7887102894272789,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,100,0,1.0,0.9001824484431542,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,46,0,1.0,0.835044266956004,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,31,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHF', 'HFHG']"
1,100,0,1.0,0.9645880999032158,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,92,0,1.0,0.9645880999032158,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,31,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,53,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,12,0,1.0,0.8527925358961662,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,34,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,58,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,76,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,78,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,61,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,23,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,64,0,1.0,0.9110661429076764,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,67,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,20,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,46,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,92,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,55,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9388545698794984,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,35,0,1.0,0.8814479033836181,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,55,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,57,0,1.0,0.9276389118674717,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFHF', 'FHHG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,39,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,31,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,61,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,79,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,88,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,33,0,1.0,0.9388545698794984,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,60,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HFHF', 'FHHG']"
1,29,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,25,0,1.0,0.9332298921513504,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,28,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,60,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,57,0,1.0,0.9559328248389055,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,41,0,1.0,0.8761671489944468,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,52,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,43,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,57,0,1.0,0.8974819010978248,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,89,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,14,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,27,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,31,0,1.0,0.9559328248389055,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,90,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,35,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,90,0,1.0,0.93603800616986,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,64,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,90,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,71,0,1.0,0.8250687380258053,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,21,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,35,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,46,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,47,0,1.0,0.7958514863018556,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,3,0,1.0,0.9193151828650342,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,35,0,1.0,0.9165572373164391,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,83,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,56,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,32,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,91,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,74,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,38,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,21,0,1.0,0.8683052775100066,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,64,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,8,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,82,0,1.0,0.8974819010978248,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,81,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,72,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFF', 'HHFG']"
1,54,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,72,0,1.0,0.93603800616986,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,45,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,83,0,1.0,0.9332298921513504,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,79,0,1.0,0.9502058312852957,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,88,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,30,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,53,0,1.0,0.9388545698794984,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,36,0,1.0,0.8631032605924442,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,71,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HFFG']"
1,31,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,16,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,88,0,1.0,0.9704017769489168,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,41,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'FFFG']"
1,23,0,1.0,0.90289112180858,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,55,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHHG']"
1,52,0,1.0,0.8709180316048211,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,30,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'FHFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,64,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,42,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,60,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'HHFF', 'FFHG']"
1,87,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,30,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,93,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,64,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,41,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,59,0,1.0,0.8201257512162927,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,61,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,77,0,1.0,0.9001824484431542,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,79,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,70,0,1.0,0.8947894553945313,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,91,0,1.0,0.9445131481500655,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,61,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,21,0,1.0,0.9110661429076764,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9138075656044898,"['SFHF', 'FFFH', 'FHFF', 'HFHG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,57,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,88,0,1.0,0.9416796087056153,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,87,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,72,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,27,0,1.0,0.8683052775100066,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,36,0,1.0,0.7722956964947572,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,31,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,15,0,1.0,0.7562227231210928,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,98,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,46,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,52,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,19,0,1.0,0.835044266956004,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,88,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,17,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,77,0,1.0,0.8176653739626438,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,34,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,6,0,1.0,0.7722956964947572,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,91,0,1.0,0.8176653739626438,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,85,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,56,0,1.0,0.8974819010978248,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,62,0,1.0,0.985089730404757,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,66,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'HHFG']"
1,18,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,93,0,1.0,0.9473552137914398,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,47,0,1.0,0.8921050870283477,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,29,0,1.0,0.9530650263643888,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,30,0,1.0,0.8894287717672626,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,45,0,1.0,0.8867604854519608,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,69,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHHG']"
1,25,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,33,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,30,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,32,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
