Temperature,Simulations,Return,Discounted Return,Map
1,58,0,1.0,0.9056079456455165,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,36,0,1.0,0.7630697687590515,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,90,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,18,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,35,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,60,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,42,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9762504936564125,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,44,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,58,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,22,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,67,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,55,0,1.0,0.837556937769312,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,97,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,46,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9276389118674717,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,52,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,26,0,1.0,0.8300415167526705,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,78,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,77,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,23,0,1.0,0.8476834558136123,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,46,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,28,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,30,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,24,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,29,0,1.0,0.8867604854519608,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,31,0,1.0,0.7653658663581259,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,73,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,63,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9332298921513504,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,48,0,1.0,0.9138075656044898,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,39,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,26,0,1.0,0.8683052775100066,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,56,0,1.0,0.9588092525966956,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,32,0,1.0,0.8974819010978248,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9645880999032158,"['SFHF', 'FHHF', 'FFFF', 'FHFG']"
1,66,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,27,0,1.0,0.8657003616774767,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,41,0,1.0,0.9276389118674717,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,54,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,84,0,1.0,0.9110661429076764,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,72,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,30,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,26,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,67,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,54,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,58,0,1.0,0.7958514863018556,"['SFHF', 'FFHH', 'HFFF', 'HHHG']"
1,59,0,1.0,0.9332298921513504,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,85,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,18,0,1.0,0.8275513922024125,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,24,0,1.0,0.9616943356035061,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,75,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,33,0,1.0,0.9248559951318693,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,30,0,1.0,0.9416796087056153,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,26,0,1.0,0.7887102894272789,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,76,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,13,0,1.0,0.8709180316048211,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,21,0,1.0,0.884100203995605,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,32,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,44,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,17,0,1.0,0.798246224976786,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,74,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,67,0,1.0,0.9388545698794984,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,84,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,90,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,26,0,1.0,0.93603800616986,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,79,0,1.0,0.803057341509771,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,78,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,34,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,83,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,93,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
