Temperature,Simulations,Return,Discounted Return,Map
1,87,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,98,0,1.0,0.8974819010978248,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,48,0,1.0,0.7863441585589971,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,24,0,1.0,0.9165572373164391,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,71,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,92,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,35,0,1.0,0.9559328248389055,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,26,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,23,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,29,0,1.0,0.8814479033836181,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,99,0,1.0,0.9110661429076764,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,23,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,72,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,22,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FFFF', 'HHHG']"
1,54,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,29,0,1.0,0.8553586117313603,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,78,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,99,0,1.0,0.9588092525966956,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,57,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,45,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,81,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9220814271464737,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,53,0,1.0,0.9588092525966956,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,13,0,1.0,0.9276389118674717,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,73,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,60,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,82,0,1.0,0.9645880999032158,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,68,0,1.0,0.93603800616986,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,33,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,26,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,3,0,1.0,0.8176653739626438,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,63,0,1.0,0.8657003616774767,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,67,0,1.0,0.8683052775100066,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,99,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,91,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,87,0,1.0,0.9110661429076764,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,46,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,79,0,1.0,0.8735386475474635,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,70,0,1.0,0.9138075656044898,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,94,0,1.0,0.857932408958235,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,76,0,1.0,0.8735386475474635,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,17,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHHG']"
1,44,0,1.0,0.79346393184295,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,53,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,77,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFFF', 'HHFG']"
1,63,0,1.0,0.8451404054461714,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
1,82,0,1.0,0.8814479033836181,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,32,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,46,0,1.0,0.8814479033836181,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,15,0,1.0,0.8127667407072335,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,11,0,1.0,0.7910835400474212,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,47,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,26,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,92,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,67,0,1.0,0.8553586117313603,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,22,0,1.0,0.776950406379376,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,94,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,14,0,1.0,0.7746195551602378,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,54,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,95,0,1.0,0.8631032605924442,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9416796087056153,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,72,0,1.0,0.9165572373164391,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,74,0,1.0,0.8300415167526705,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,46,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,81,0,1.0,0.9674905716180701,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,26,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FHFF', 'HFHG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,72,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,23,0,1.0,0.90289112180858,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,56,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,77,0,1.0,0.9530650263643888,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,85,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'FHFG']"
1,85,0,1.0,0.9502058312852957,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,52,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,76,0,1.0,0.884100203995605,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,39,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,96,0,1.0,0.9559328248389055,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,100,0,1.0,0.8201257512162927,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,24,0,1.0,0.9304302024748964,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9110661429076764,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FHFH', 'FHFG']"
1,33,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,38,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,49,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,38,0,1.0,0.9674905716180701,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,23,0,1.0,0.8300415167526705,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,63,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,94,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFFH', 'FFFG']"
1,70,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,88,0,1.0,0.9616943356035061,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,28,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,43,0,1.0,0.9304302024748964,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,84,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,85,0,1.0,0.7746195551602378,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,54,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,44,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,83,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,29,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,54,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,82,0,1.0,0.9220814271464737,"['SHFH', 'FHFH', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,45,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,94,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'HHHG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,22,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,19,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,40,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,43,0,1.0,0.8451404054461714,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,15,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.9165572373164391,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,47,0,1.0,0.884100203995605,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,28,0,1.0,0.8761671489944468,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,9,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HFHG']"
1,60,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,63,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,10,0,1.0,0.79346393184295,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,47,0,1.0,0.7863441585589971,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,88,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,30,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,12,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,97,0,1.0,0.8894287717672626,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,52,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,89,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,82,0,1.0,0.9559328248389055,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,15,0,1.0,0.8152123778407558,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,26,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,56,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,62,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,56,0,1.0,0.8325391341551359,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,74,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,58,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.8657003616774767,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,42,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,32,0,1.0,0.776950406379376,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,19,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,76,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,64,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HFFF', 'HFHG']"
1,26,0,1.0,0.8631032605924442,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,49,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HFHH', 'HFFG']"
1,66,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,54,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,81,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,28,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,100,0,1.0,0.9276389118674717,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.9304302024748964,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,7,0,1.0,0.78398512608332,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,75,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,21,0,1.0,0.8275513922024125,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,73,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,19,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,70,0,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,33,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,3,0,1.0,0.8867604854519608,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,33,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,32,0,1.0,0.90289112180858,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,51,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,39,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,77,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,51,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,21,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,83,0,1.0,0.8631032605924442,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,17,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,58,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'FFFH', 'HHFG']"
1,69,0,1.0,0.9110661429076764,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,75,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,97,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,74,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,16,0,1.0,0.9530650263643888,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9416796087056153,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,78,0,1.0,0.8867604854519608,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,69,0,1.0,0.8527925358961662,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,97,0,1.0,0.9110661429076764,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,39,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,92,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,65,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFF', 'FFFG']"
1,32,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,65,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,41,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,22,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,17,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,85,0,1.0,0.8527925358961662,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,57,0,1.0,0.9733217421754432,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,69,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,89,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,22,0,0.0,0.0,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
