Temperature,Simulations,Return,Discounted Return,Map
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,56,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,35,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,50,0,1.0,0.860513950810667,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,51,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,79,0,1.0,0.9645880999032158,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,31,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFHH', 'FFFG']"
1,20,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,81,0,1.0,0.9304302024748964,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,38,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,25,0,1.0,0.8176653739626438,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,62,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,43,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,41,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,11,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,94,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,34,0,1.0,0.8974819010978248,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,86,0,1.0,0.9473552137914398,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,21,0,1.0,0.8974819010978248,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,45,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,44,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'HHFH', 'FFFG']"
1,54,0,1.0,0.8225935318117279,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,95,0,1.0,0.9588092525966956,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,7,0,1.0,0.837556937769312,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,60,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,54,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,89,0,1.0,0.90289112180858,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,27,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,81,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,70,0,1.0,0.8631032605924442,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,93,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,87,0,1.0,0.9248559951318693,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,41,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,75,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,64,0,1.0,0.8502341582884777,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'HFFG']"
1,38,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,44,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'HFHG']"
1,92,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,52,0,1.0,0.8527925358961662,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,34,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FHHF', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,95,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,43,0,1.0,0.8974819010978248,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,48,0,1.0,0.8054737627981655,"['SHFF', 'FHHH', 'FFFF', 'HHHG']"
1,35,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,54,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'FHHF', 'HFHG']"
1,95,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,26,0,1.0,0.9416796087056153,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,35,0,1.0,0.835044266956004,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,43,0,1.0,0.9193151828650342,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,29,0,1.0,0.8400771692771434,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,37,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,72,0,1.0,0.7607805594527743,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,36,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,94,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,30,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,13,0,1.0,0.9332298921513504,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,69,0,1.0,0.9645880999032158,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,97,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,95,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,42,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,48,0,1.0,0.8657003616774767,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,59,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,38,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,28,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9193151828650342,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,58,0,1.0,0.9674905716180701,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,39,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,54,0,1.0,0.7539540549517295,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,64,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,68,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,54,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,54,0,1.0,0.9220814271464737,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,98,0,1.0,0.9138075656044898,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,23,0,1.0,0.8225935318117279,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,71,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,18,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,33,0,1.0,0.9083329444789534,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,98,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,80,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,17,0,1.0,0.8709180316048211,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,65,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,25,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,37,0,1.0,0.9645880999032158,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,45,0,1.0,0.8103284404851119,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,31,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FHFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,69,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,85,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,39,0,1.0,0.9388545698794984,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,13,0,1.0,0.8502341582884777,"['SFFH', 'HFFH', 'FFFH', 'HHFG']"
1,75,0,1.0,0.9165572373164391,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,84,0,1.0,0.8152123778407558,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,36,0,1.0,0.8103284404851119,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,49,0,1.0,0.8225935318117279,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,53,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,67,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HHFF', 'HHFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FHHG']"
1,68,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,31,0,1.0,0.8788035596734672,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,22,0,1.0,0.857932408958235,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,18,0,1.0,0.8451404054461714,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,29,0,1.0,0.7699788094052729,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,45,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,40,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,24,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,90,0,1.0,0.8867604854519608,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,53,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,95,0,1.0,0.9588092525966956,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,36,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,52,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,47,0,1.0,0.8300415167526705,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,89,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,96,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,76,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,26,0,0.0,0.0,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,82,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,93,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,58,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHHF', 'HHFG']"
1,42,0,1.0,0.9388545698794984,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,33,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,31,0,1.0,0.8476834558136123,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,33,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,68,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,27,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,68,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,58,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,60,0,1.0,0.9110661429076764,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,93,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,55,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,62,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,20,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9388545698794984,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,49,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,28,0,1.0,0.9248559951318693,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHF', 'HFFG']"
1,88,0,1.0,0.9193151828650342,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,60,0,1.0,0.9332298921513504,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,74,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,70,0,1.0,0.9704017769489168,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,45,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,75,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,99,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,60,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,21,0,1.0,0.9276389118674717,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9138075656044898,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,38,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,37,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,95,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,26,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,79,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,57,0,1.0,0.8814479033836181,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,4,0,1.0,0.8275513922024125,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,100,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,57,0,1.0,0.8426049842298329,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,31,0,1.0,0.9502058312852957,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,7,0,1.0,0.8451404054461714,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,68,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,20,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,13,0,1.0,0.8974819010978248,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,26,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,65,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,49,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FFFH', 'FFFG']"
1,16,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,91,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,48,0,1.0,0.9502058312852957,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,88,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,89,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,37,0,1.0,0.9445131481500655,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,76,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,45,0,1.0,0.9588092525966956,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,89,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,84,0,1.0,0.9733217421754432,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,28,0,1.0,0.8709180316048211,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,33,0,1.0,0.7630697687590515,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,26,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,87,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,90,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,36,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,55,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,93,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,26,0,1.0,0.7887102894272789,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,30,0,1.0,0.8476834558136123,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
