Temperature,Simulations,Return,Discounted Return,Map
1,96,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,45,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,4,0,1.0,0.9388545698794984,"['SFFF', 'HHFF', 'FHFF', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,20,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,76,0,1.0,0.8553586117313603,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,94,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'HFHG']"
1,39,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,27,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,23,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,78,0,1.0,0.9445131481500655,"['SHHH', 'FHFF', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9304302024748964,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,69,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FFHG']"
1,75,0,1.0,0.8894287717672626,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,58,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,11,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,29,0,1.0,0.9559328248389055,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,62,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,54,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,53,0,1.0,0.9588092525966956,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9416796087056153,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,29,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'FFFH', 'HFFG']"
1,84,0,1.0,0.8867604854519608,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,56,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,24,0,1.0,0.8054737627981655,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9388545698794984,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,44,0,1.0,0.884100203995605,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9056079456455165,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,17,0,1.0,0.9248559951318693,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,93,0,1.0,0.8921050870283477,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,61,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9304302024748964,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,81,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FHFH', 'FFFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,78,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHF', 'HFFG']"
1,18,0,1.0,0.9110661429076764,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,70,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,52,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,66,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,32,0,1.0,0.9304302024748964,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,54,0,1.0,0.9276389118674717,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,73,0,1.0,0.7722956964947572,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,44,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,28,0,1.0,0.8250687380258053,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,29,0,1.0,0.747188804859888,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,88,0,1.0,0.9220814271464737,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'FHHG']"
1,91,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,7,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'HFHF', 'HFHG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,63,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,64,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,73,0,1.0,0.93603800616986,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,63,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,33,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,43,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,76,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,78,0,1.0,0.9674905716180701,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,30,0,1.0,0.90289112180858,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,78,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,70,0,1.0,0.9110661429076764,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,15,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,13,0,1.0,0.8400771692771434,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,44,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,54,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,86,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,83,0,1.0,0.9704017769489168,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,49,0,1.0,0.8176653739626438,"['SFFF', 'FFHH', 'HFFF', 'FFHG']"
1,87,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,9,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HFFG']"
1,79,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFHF', 'HFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,82,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,94,0,1.0,0.9276389118674717,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,29,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,41,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,54,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,44,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,79,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,29,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,22,0,1.0,0.7427123967299725,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,97,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9588092525966956,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9220814271464737,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,49,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,97,0,1.0,0.8527925358961662,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,81,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,20,0,1.0,0.8553586117313603,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,98,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,39,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,95,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,73,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,5,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,27,0,1.0,0.9220814271464737,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,65,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,93,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,99,0,1.0,0.9616943356035061,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,67,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,62,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,8,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,94,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,69,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,45,0,1.0,0.7516921927868743,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,33,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,53,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,60,0,1.0,0.9588092525966956,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,58,0,1.0,0.9530650263643888,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,80,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,56,0,1.0,0.7910835400474212,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,79,0,1.0,0.8426049842298329,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,67,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,92,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,62,0,1.0,0.8400771692771434,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,39,0,1.0,0.8947894553945313,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,66,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,45,0,1.0,0.7653658663581259,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,68,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,54,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,40,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,51,0,1.0,0.8894287717672626,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,75,0,1.0,0.8250687380258053,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,57,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,28,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,46,0,1.0,0.8225935318117279,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,11,0,1.0,0.8127667407072335,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9001824484431542,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,67,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,31,0,1.0,0.860513950810667,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,93,0,1.0,0.860513950810667,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,80,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,88,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,15,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9248559951318693,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,53,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,83,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,95,0,1.0,0.8709180316048211,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,81,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,93,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,42,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,44,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,62,0,1.0,0.8921050870283477,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,82,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,85,0,1.0,0.7958514863018556,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,93,0,1.0,0.9674905716180701,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,57,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,31,0,1.0,0.9502058312852957,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,88,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,38,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,25,0,1.0,0.7562227231210928,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,30,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,69,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,45,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,72,0,1.0,0.857932408958235,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,47,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,75,0,1.0,0.9502058312852957,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,72,0,1.0,0.8657003616774767,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,67,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,22,0,1.0,0.8152123778407558,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,96,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,86,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,54,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,74,0,1.0,0.8709180316048211,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,22,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,69,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9193151828650342,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,71,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9733217421754432,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,26,0,1.0,0.9220814271464737,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,32,0,1.0,0.8867604854519608,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,40,0,1.0,0.8006481694852418,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,44,0,1.0,0.8921050870283477,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,64,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,99,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,79,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'HHHG']"
1,66,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HFFG']"
1,59,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,79,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,66,0,1.0,0.8201257512162927,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,13,0,1.0,0.8761671489944468,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,17,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,90,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,39,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,55,0,1.0,0.9502058312852957,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,51,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,22,0,1.0,0.8788035596734672,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,57,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,82,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,47,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,56,0,1.0,0.8683052775100066,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,79,0,1.0,0.8683052775100066,"['SHFF', 'FHHH', 'FFFF', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,54,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
